Uniprot_A	Uniprot_B	Alt_A	Alt_B	Gene_A	Gene_B	pmid:method:quality
P0CG48	Q86XK2	7316	80204	UBC	FBXO11	21906983:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q86XP3	7316	11325	UBC	DDX42	19850743:0096:LC|18781797:0004:LC|21139048:0004:LC
P0CG48	Q86XR8	7316	9702	UBC	CEP57	21906983:0004:LC|21890473:0004:LC
P0CG48	Q86Y01	7316	1840	UBC	DTX1	17028573:0007:LC|21139048:0004:LC
P0CG48	Q86Y07	7316	7444	UBC	VRK2	21906983:0004:LC|21139048:0004:LC|21963094:0004:LC
P0CG48	Q86Y13	7316	9666	UBC	DZIP3	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q86Y39	7316	126328	UBC	NDUFA11	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q86Y46	7316	319101	UBC	KRT73	21906983:0004:LC|21139048:0004:LC
P0CG48	Q86Y56	7316	54919	UBC	DNAAF5	21906983:0004:LC|21987572:0004:LC|21890473:0004:LC
P0CG48	Q86Y82	7316	23673	UBC	STX12	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q86YD1	7316	53635	UBC	PTOV1	21906983:0004:LC|21139048:0004:LC|21987572:0004:LC|23314748:0096:LC|21890473:0004:LC|16196087:0004:LC
P0CG48	Q86YJ7	7316	124930	UBC	ANKRD13B	21890473:0004:LC|22298428:0096:LC|21139048:0004:LC
P0CG48	Q86YP4	7316	54815	UBC	GATAD2A	21906983:0004:LC|21890473:0004:LC|21963094:0004:LC
P0CG48	Q86YQ8	7316	144402	UBC	CPNE8	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q86YR5	7316	26086	UBC	GPSM1	21906983:0004:LC|21890473:0004:LC
P0CG48	Q86YT6	7316	57534	UBC	MIB1	21906983:0004:LC|21139048:0004:LC|20972266:0004:LC|21963094:0004:LC|21987572:0004:LC|12351649:0004:LC|21890473:0004:LC|20639865:0004:LC|16196087:0004:LC
P0CG48	Q86YV9	7316	79803	UBC	HPS6	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q86YZ3	7316	388697	UBC	HRNR	23314748:0096:LC|21139048:0004:LC
P0CG48	Q86Z02	7316	204851	UBC	HIPK1	21906983:0004:LC|21890473:0004:LC
P0CG48	Q8IU81	7316	26145	UBC	IRF2BP1	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8IUC6	7316	148022	UBC	TICAM1	21906983:0004:LC|20047764:0004:LC
P0CG48	Q8IUD2	7316	23085	UBC	ERC1	20932476:0004:LC|21139048:0004:LC
P0CG48	Q8IUE6	7316	317772	UBC	HIST2H2AB	20972266:0004:LC|21906983:0004:LC|21139048:0004:LC|18781797:0004:LC|22178446:0004:LC
P0CG48	Q8IUF8	7316	84864	UBC	MINA	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8IUG5	7316	84700	UBC	MYO18B	21139048:0004:LC|16499872:0004:LC
P0CG48	Q8IUH4	7316	54503	UBC	ZDHHC13	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8IUQ4	7316	6477	UBC	SIAH1	19224863:0096:LC|14506261:0004:LC|19224863:0004:LC|15273720:0004:LC
P0CG48	Q8IUR0	7316	126003	UBC	TRAPPC5	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8IUW5	7316	768211	UBC	RELL1	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8IV08	7316	23646	UBC	PLD3	20972266:0004:LC|21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q8IV48	7316	90459	UBC	ERI1	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8IVD9	7316	23386	UBC	NUDCD3	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8IVF2	7316	113146	UBC	AHNAK2	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8IVM0	7316	152137	UBC	CCDC50	21906983:0004:LC|18781797:0004:LC|21139048:0004:LC|20972266:0004:LC|21987572:0004:LC|18029035:0096:LC|18029035:0018:LC|16803894:0004:LC|21890473:0004:LC|20654576:0096:LC|19285159:0096:LC
P0CG48	Q8IWA0	7316	84128	UBC	WDR75	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8IWA4	7316	55669	UBC	MFN1	21139048:0004:LC|21906983:0004:LC|21890473:0004:LC|21963094:0004:LC
P0CG48	Q8IWB1	7316	85450	UBC	ITPRIP	21906983:0004:LC|21987572:0004:LC|21963094:0004:LC
P0CG48	Q8IWC1	7316	79649	UBC	MAP7D3	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8IWE2	7316	92689	UBC	FAM114A1	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8IWI9	7316	23269	UBC	MGA	21906983:0004:LC|21890473:0004:LC
P0CG48	Q8IWJ2	7316	9648	UBC	GCC2	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8IWQ3	7316	9024	UBC	BRSK2	18254724:0096:LC|22609399:0004:LC
P0CG48	Q8IWR0	7316	29066	UBC	ZC3H7A	21906983:0004:LC|21890473:0004:LC|22118674:0004:LC|21139048:0004:LC
P0CG48	Q8IWR1	7316	286827	UBC	TRIM59	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8IWS0	7316	84295	UBC	PHF6	21987572:0004:LC|21139048:0004:LC
P0CG48	Q8IWT0	7316	339487	UBC	ZBTB8OS	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8IWT3	7316	23113	UBC	CUL9	21890473:0004:LC|21906983:0004:LC|19850743:0096:LC|21139048:0004:LC
P0CG48	Q8IWT6	7316	56262	UBC	LRRC8A	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8IWV7	7316	197131	UBC	UBR1	21906983:0004:LC|21139048:0004:LC|17550899:0004:LC|21987572:0004:LC|12524449:0096:LC|21890473:0004:LC
P0CG48	Q8IWX8	7316	10523	UBC	CHERP	21890473:0004:LC|21906983:0004:LC|19850743:0096:LC|18781797:0004:LC|21139048:0004:LC
P0CG48	Q8IWZ6	7316	55212	UBC	BBS7	21906983:0004:LC|21890473:0004:LC
P0CG48	Q8IX04	7316	55293	UBC	UEVLD	23314748:0096:LC|21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8IX12	7316	55749	UBC	CCAR1	21890473:0004:LC|18655026:0004:LC|21139048:0004:LC
P0CG48	Q8IX18	7316	79665	UBC	DHX40	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q8IX90	7316	221150	UBC	SKA3	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8IXB1	7316	54431	UBC	DNAJC10	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8IXH7	7316	51497	UBC	NELFCD	21890473:0004:LC|11874472:0096:LC|17131388:0004:LC|21906983:0004:LC|21139048:0004:LC
P0CG48	Q8IXI1	7316	89941	UBC	RHOT2	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8IXI2	7316	55288	UBC	RHOT1	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8IXQ3	7316	55071	UBC	C9ORF40	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8IXQ5	7316	55975	UBC	KLHL7	21890473:0004:LC|21906983:0004:LC|21828050:0415:LC|21139048:0004:LC
P0CG48	Q8IXQ6	7316	83666	UBC	PARP9	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8IXU6	7316	54733	UBC	SLC35F2	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8IY17	7316	10908	UBC	PNPLA6	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8IY18	7316	23137	UBC	SMC5	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8IY22	7316	80790	UBC	CMIP	20972266:0004:LC|21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q8IY63	7316	154810	UBC	AMOTL1	21906983:0004:LC|22558212:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8IY67	7316	125950	UBC	RAVER1	21890473:0004:LC|18781797:0004:LC|21139048:0004:LC
P0CG48	Q8IY81	7316	117246	UBC	FTSJ3	12938929:0096:LC|22178446:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8IY92	7316	84464	UBC	SLX4	24794496:0096:LC|21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8IY95	7316	201931	UBC	TMEM192	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8IYB3	7316	10250	UBC	SRRM1	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8IYB5	7316	60682	UBC	SMAP1	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8IYI6	7316	149371	UBC	EXOC8	21906983:0004:LC|21890473:0004:LC
P0CG48	Q8IYL2	7316	152992	UBC	TRMT44	21906983:0004:LC|22118674:0004:LC
P0CG48	Q8IYM9	7316	10346	UBC	TRIM22	19218198:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8IYS1	7316	135293	UBC	PM20D2	21906983:0004:LC|21890473:0004:LC
P0CG48	Q8IYT2	7316	55783	UBC	CMTR2	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8IYU8	7316	221154	UBC	MICU2	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8IYW5	7316	165918	UBC	RNF168	21906983:0004:LC|18781797:0004:LC|22266820:0004:LC|21139048:0004:LC|22266820:0096:LC|21041483:0096:LC|21890473:0004:LC|22742833:0096:LC
P0CG48	Q8IZ41	7316	158158	UBC	RASEF	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8IZ52	7316	79586	UBC	CHPF	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8IZ81	7316	255520	UBC	ELMOD2	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8IZ83	7316	126133	UBC	ALDH16A1	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q8IZD4	7316	196513	UBC	DCP1B	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8IZE3	7316	57147	UBC	SCYL3	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8IZL8	7316	27043	UBC	PELP1	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8IZQ1	7316	23001	UBC	WDFY3	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8IZT6	7316	259266	UBC	ASPM	21139048:0004:LC|21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|21963094:0004:LC
P0CG48	Q8IZV5	7316	157506	UBC	RDH10	21906983:0004:LC|21890473:0004:LC
P0CG48	Q8IZW8	7316	84951	UBC	TNS4	21906983:0004:LC|21987572:0004:LC
P0CG48	Q8N0S6	7316	91687	UBC	CENPL	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8N0U8	7316	154807	UBC	VKORC1L1	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8N0X7	7316	23111	UBC	SPG20	21906983:0004:LC|18781797:0004:LC|21139048:0004:LC|20972266:0004:LC|20504295:0004:LC|21987572:0004:LC|21890473:0004:LC|19580544:0004:LC|16196087:0004:LC|22118674:0004:LC|19307600:0004:LC
P0CG48	Q8N0Z3	7316	152185	UBC	SPICE1	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8N108	7316	57708	UBC	MIER1	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8N137	7316	116840	UBC	CNTROB	21906983:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q8N138	7316	94103	UBC	ORMDL3	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8N163	7316	57805	UBC	CCAR2	12938929:0096:LC|21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q8N1F7	7316	9688	UBC	NUP93	21906983:0004:LC|21890473:0004:LC|16196087:0004:LC|21139048:0004:LC
P0CG48	Q8N1F8	7316	114790	UBC	STK11IP	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8N1G2	7316	23070	UBC	CMTR1	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8N1I0	7316	9732	UBC	DOCK4	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8N201	7316	26173	UBC	INTS1	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|22118674:0004:LC|21139048:0004:LC
P0CG48	Q8N257	7316	128312	UBC	HIST3H2BB	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8N2F6	7316	83787	UBC	ARMC10	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8N2H9	7316	246330	UBC	PELI3	18326498:0004:LC|17675297:0004:LC
P0CG48	Q8N2K1	7316	118424	UBC	UBE2J2	22496338:0415:LC|21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8N2W9	7316	51588	UBC	PIAS4	21906983:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q8N357	7316	54978	UBC	SLC35F6	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8N370	7316	124935	UBC	SLC43A2	21906983:0004:LC|21987572:0004:LC
P0CG48	Q8N3C0	7316	10973	UBC	ASCC3	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8N3D4	7316	254102	UBC	EHBP1L1	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8N3E9	7316	113026	UBC	PLCD3	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8N3U4	7316	10735	UBC	STAG2	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8N488	7316	23429	UBC	RYBP	21906983:0004:LC|17070805:0007:LC|21139048:0004:LC|17070805:0065:LC|17070805:0096:LC|21890473:0004:LC
P0CG48	Q8N4H5	7316	401505	UBC	TOMM5	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8N4M1	7316	126969	UBC	SLC44A3	21906983:0004:LC|19850743:0096:LC
P0CG48	Q8N4S9	7316	153562	UBC	MARVELD2	21906983:0004:LC|21890473:0004:LC
P0CG48	Q8N4T4	7316	84904	UBC	ARHGEF39	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8N4V1	7316	93380	UBC	MMGT1	21906983:0004:LC|21890473:0004:LC
P0CG48	Q8N531	7316	26233	UBC	FBXL6	21906983:0004:LC|21890473:0004:LC
P0CG48	Q8N543	7316	55239	UBC	OGFOD1	21139048:0004:LC|21906983:0004:LC|21890473:0004:LC|21963094:0004:LC
P0CG48	Q8N565	7316	55686	UBC	MREG	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8N5C8	7316	257397	UBC	TAB3	19927120:0114:LC|21139048:0004:LC|19820708:0004:LC|19820708:0096:LC|14633987:0004:LC|15327770:0096:LC|22158122:0004:LC
P0CG48	Q8N5D0	7316	23038	UBC	WDTC1	21987572:0004:LC|21139048:0004:LC
P0CG48	Q8N5G2	7316	55219	UBC	TMEM57	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8N5I2	7316	92714	UBC	ARRDC1	21191027:0004:LC|21139048:0004:LC
P0CG48	Q8N5J2	7316	55793	UBC	FAM63A	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8N5K1	7316	493856	UBC	CISD2	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8N5L8	7316	138716	UBC	RPP25L	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8N5M4	7316	283237	UBC	TTC9C	21906983:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q8N5N7	7316	54534	UBC	MRPL50	20972266:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8N5U6	7316	9921	UBC	RNF10	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8N653	7316	8216	UBC	LZTR1	21906983:0004:LC|21139048:0004:LC|21963094:0004:LC
P0CG48	Q8N668	7316	150684	UBC	COMMD1	17183367:0006:LC|21483833:0004:LC|20068069:0004:LC|14685266:0004:LC|21139048:0004:LC
P0CG48	Q8N697	7316	121260	UBC	SLC15A4	21906983:0004:LC|21890473:0004:LC
P0CG48	Q8N6H7	7316	84364	UBC	ARFGAP2	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8N6N3	7316	148423	UBC	C1ORF52	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8N6T3	7316	55738	UBC	ARFGAP1	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8N752	7316	122011	UBC	CSNK1A1L	21906983:0004:LC|21890473:0004:LC
P0CG48	Q8N766	7316	23065	UBC	EMC1	21906983:0004:LC|21890473:0004:LC|16335966:0004:LC|21139048:0004:LC
P0CG48	Q8N7H5	7316	54623	UBC	PAF1	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8N7R7	7316	151195	UBC	CCNYL1	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8N806	7316	55148	UBC	UBR7	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8N8D1	7316	10081	UBC	PDCD7	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8N8J7	7316	132720	UBC	C4ORF32	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8N8R7	7316	120534	UBC	ARL14EP	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q8N8S7	7316	55740	UBC	ENAH	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8N8Z6	7316	285761	UBC	DCBLD1	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8N954	7316	253635	UBC	GPATCH11	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8N960	7316	153241	UBC	CEP120	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8N961	7316	25841	UBC	ABTB2	21906983:0004:LC|18429817:0004:LC
P0CG48	Q8N9B4	7316	338699	UBC	ANKRD42	21906983:0004:LC|22118674:0004:LC
P0CG48	Q8N9F7	7316	284161	UBC	GDPD1	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8N9N2	7316	51008	UBC	ASCC1	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8N9N7	7316	255252	UBC	LRRC57	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8N9N8	7316	84285	UBC	EIF1AD	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8N9Z2	7316	168455	UBC	CCDC71L	21906983:0004:LC|21890473:0004:LC
P0CG48	Q8NAG6	7316	126549	UBC	ANKLE1	21906983:0004:LC|21890473:0004:LC
P0CG48	Q8NAV1	7316	84950	UBC	PRPF38A	21906983:0004:LC|18781797:0004:LC|21890473:0004:LC
P0CG48	Q8NB14	7316	84640	UBC	USP38	21906983:0004:LC|21890473:0004:LC|22118674:0004:LC|21139048:0004:LC
P0CG48	Q8NB25	7316	79632	UBC	FAM184A	21890473:0004:LC|22118674:0004:LC|21139048:0004:LC
P0CG48	Q8NB78	7316	221656	UBC	KDM1B	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8NB90	7316	166378	UBC	SPATA5	21906983:0004:LC|21890473:0004:LC
P0CG48	Q8NBF2	7316	374354	UBC	NHLRC2	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8NBI5	7316	29015	UBC	SLC43A3	21906983:0004:LC|21890473:0004:LC
P0CG48	Q8NBJ7	7316	25870	UBC	SUMF2	21906983:0004:LC|21890473:0004:LC
P0CG48	Q8NBM4	7316	337867	UBC	UBAC2	22119785:0096:LC|23760507:0096:LC
P0CG48	Q8NBN3	7316	25963	UBC	TMEM87A	20972266:0004:LC|21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8NBN7	7316	112724	UBC	RDH13	21906983:0004:LC|21890473:0004:LC
P0CG48	Q8NBQ5	7316	51170	UBC	HSD17B11	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8NBR6	7316	54629	UBC	FAM63B	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8NBS9	7316	81567	UBC	TXNDC5	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8NBT2	7316	147841	UBC	SPC24	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8NBU5	7316	84896	UBC	ATAD1	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8NBX0	7316	51097	UBC	SCCPDH	21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q8NC42	7316	284996	UBC	RNF149	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q8NC51	7316	26135	UBC	SERBP1	21906983:0004:LC|18781797:0004:LC|21139048:0004:LC|21987572:0004:LC|21890473:0004:LC|16196087:0004:LC
P0CG48	Q8NC54	7316		UBC	KCT2	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8NC60	7316	84273	UBC	NOA1	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8NCA5	7316	25940	UBC	FAM98A	18781797:0004:LC|21890473:0004:LC|20639865:0004:LC|16196087:0004:LC|21139048:0004:LC
P0CG48	Q8NCD3	7316	55355	UBC	HJURP	21906983:0004:LC|21890473:0004:LC
P0CG48	Q8NCF5	7316	84901	UBC	NFATC2IP	21906983:0004:LC|21890473:0004:LC
P0CG48	Q8NCG7	7316	221955	UBC	DAGLB	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8NCJ5	7316	84926	UBC	SPRYD3	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8NCM8	7316	79659	UBC	DYNC2H1	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8NCM9	7316		UBC	KIAA1996	21906983:0004:LC|21890473:0004:LC|21963094:0004:LC
P0CG48	Q8NCN4	7316	254225	UBC	RNF169	22733822:0096:LC|22742833:0096:LC|21987572:0004:LC|21890473:0004:LC
P0CG48	Q8NCN5	7316	55066	UBC	PDPR	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8NCW5	7316	128240	UBC	APOA1BP	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8ND04	7316	55181	UBC	SMG8	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8ND24	7316	257160	UBC	RNF214	22118674:0004:LC|21890473:0004:LC
P0CG48	Q8ND82	7316	55609	UBC	ZNF280C	21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q8ND90	7316	9240	UBC	PNMA1	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|16196087:0004:LC|21139048:0004:LC
P0CG48	Q8NDA8	7316	727957	UBC	MROH1	21906983:0004:LC|21890473:0004:LC
P0CG48	Q8NDI1	7316	23301	UBC	EHBP1	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8NDV7	7316	27327	UBC	TNRC6A	23314748:0096:LC|16196087:0004:LC|21139048:0004:LC
P0CG48	Q8NDZ2	7316	375484	UBC	SIMC1	21906983:0004:LC|21890473:0004:LC
P0CG48	Q8NE00	7316	54868	UBC	TMEM104	21906983:0004:LC|21890473:0004:LC
P0CG48	Q8NE01	7316	26505	UBC	CNNM3	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q8NE86	7316	90550	UBC	MCU	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8NEB9	7316	5289	UBC	PIK3C3	21906983:0004:LC|21890473:0004:LC
P0CG48	Q8NEJ9	7316	25983	UBC	NGDN	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8NEM2	7316	79801	UBC	SHCBP1	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8NEN9	7316	118987	UBC	PDZD8	21906983:0004:LC|21890473:0004:LC
P0CG48	Q8NEW0	7316	148867	UBC	SLC30A7	21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q8NEZ2	7316	137492	UBC	VPS37A	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8NEZ5	7316	26263	UBC	FBXO22	21139048:0004:LC|21906983:0004:LC|21890473:0004:LC|21963094:0004:LC
P0CG48	Q8NF45	7316		UBC	FLJ00353	22108332:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8NF99	7316	84307	UBC	ZNF397	21906983:0004:LC|21890473:0004:LC
P0CG48	Q8NFA0	7316	84669	UBC	USP32	21906983:0004:LC|22118674:0004:LC|21890473:0004:LC
P0CG48	Q8NFC6	7316	259282	UBC	BOD1L1	17370265:0004:LC|20972266:0004:LC|22108332:0004:LC|21139048:0004:LC
P0CG48	Q8NFD5	7316	57492	UBC	ARID1B	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8NFG4	7316	201163	UBC	FLCN	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8NFH3	7316	348995	UBC	NUP43	21906983:0004:LC|16196087:0004:LC|21890473:0004:LC|18781797:0004:LC|21139048:0004:LC
P0CG48	Q8NFH4	7316	79023	UBC	NUP37	21906983:0004:LC|21890473:0004:LC|16196087:0004:LC|21139048:0004:LC
P0CG48	Q8NFH5	7316	129401	UBC	NUP35	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8NFI4	7316	144106	UBC	ST13P5	21906983:0004:LC|21987572:0004:LC
P0CG48	Q8NFJ5	7316	9052	UBC	GPRC5A	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|18781797:0004:LC|21139048:0004:LC
P0CG48	Q8NFP9	7316	26960	UBC	NBEA	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8NFQ8	7316	163590	UBC	TOR1AIP2	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8NFT2	7316	261729	UBC	STEAP2	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8NFV4	7316	83451	UBC	ABHD11	21906983:0004:LC|21890473:0004:LC
P0CG48	Q8NFW8	7316	55907	UBC	CMAS	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8NFZ5	7316	79155	UBC	TNIP2	18212736:0004:LC|19373254:0415:LC|19373254:0004:LC|19763089:0686:LC|19373254:0096:LC|19285159:0096:LC
P0CG48	Q8NG11	7316	81619	UBC	TSPAN14	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8NG27	7316	64219	UBC	PJA1	20972266:0004:LC|12036302:0096:LC|16247473:0004:LC|16196087:0004:LC|21139048:0004:LC
P0CG48	Q8NG31	7316	57082	UBC	CASC5	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8NHH9	7316	64225	UBC	ATL2	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8NHP6	7316	158747	UBC	MOSPD2	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8NHQ9	7316	57696	UBC	DDX55	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8NHU3	7316	166929	UBC	SGMS2	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8NHV4	7316	121441	UBC	NEDD1	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8NHW5	7316	220717	UBC	RPLP0P6	22108332:0004:LC|21906983:0004:LC|22118674:0004:LC
